Date,Time,Generation,Demand,Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,Bheramara HVDC,Tripura,Adani,Remarks
03.05.2015,21:00:00,6812,6812,0,4814,1367,143,45,0,0,466,0,0,
03.05.2015,23:00:00,6823,6823,0,4826,1327,158,46,0,0,466,0,0,
03.05.2015,22:00:00,6770,6770,0,4853,1277,128,46,0,0,466,0,0,
03.05.2015,15:00:00,6238,6238,0,4279,1267,152,74,0,0,466,0,0,
03.05.2015,16:00:00,6249,6249,0,4412,1176,155,40,0,0,466,0,0,Day Peak
03.05.2015,0:00:00,6481,6481,0,4676,1140,159,40,0,0,466,0,0,
03.05.2015,14:00:00,5969,5969,0,4272,1034,153,44,0,0,466,0,0,
03.05.2015,13:00:00,6144,6144,0,4443,1032,157,46,0,0,466,0,0,
03.05.2015,12:00:00,5788,5788,0,4147,973,157,45,0,0,466,0,0,
03.05.2015,18:00:00,6015,6015,0,4449,936,134,30,0,0,466,0,0,
03.05.2015,17:00:00,6054,6054,0,4511,912,130,35,0,0,466,0,0,
03.05.2015,11:00:00,5555,5555,0,4298,597,154,40,0,0,466,0,0,
03.05.2015,1:00:00,5669,5669,0,4524,493,156,30,0,0,466,0,0,
03.05.2015,10:00:00,5398,5398,0,4310,442,155,25,0,0,466,0,0,
03.05.2015,9:00:00,5321,5321,0,4366,313,154,22,0,0,466,0,0,
03.05.2015,2:00:00,5395,5395,0,4539,203,157,30,0,0,466,0,0,
03.05.2015,8:00:00,4840,4840,0,3999,182,156,40,0,0,463,0,0,
03.05.2015,7:00:00,4749,4749,0,3948,146,157,32,0,0,466,0,0,
03.05.2015,6:00:00,4668,4668,0,3871,146,155,30,0,0,466,0,0,
03.05.2015,3:00:00,5244,5244,0,4447,145,156,30,0,0,466,0,0,
03.05.2015,4:00:00,5132,5132,0,4343,135,158,30,0,0,466,0,0,
03.05.2015,5:00:00,5049,5049,0,4267,131,155,30,0,0,466,0,0,
04.05.2015,20:00:00,7638,7638,0,4914,2074,153,33,0,0,464,0,0,Evening Peak
04.05.2015,19:00:00,7538,7538,0,4786,2063,151,73,0,0,465,0,0,
04.05.2015,21:00:00,7658,7658,0,4945,2057,158,33,0,0,465,0,0,
04.05.2015,22:00:00,7544,7544,0,4922,1959,153,45,0,0,465,0,0,
04.05.2015,23:00:00,7224,7224,0,4965,1598,153,42,0,0,466,0,0,
04.05.2015,0:00:00,7043,7043,0,4999,1380,155,44,0,0,464,0,0,
04.05.2015,16:00:00,6601,6601,0,4567,1372,155,42,0,0,465,0,0,Day Peak
04.05.2015,15:00:00,6441,6441,0,4420,1365,151,40,0,0,465,0,0,
04.05.2015,13:00:00,6461,6461,0,4443,1353,157,43,0,0,465,0,0,
04.05.2015,14:00:00,6351,6351,0,4431,1258,155,42,0,0,465,0,0,
04.05.2015,12:00:00,6140,6140,0,4283,1193,156,44,0,0,464,0,0,
04.05.2015,11:00:00,6101,6101,0,4326,1105,160,44,0,0,466,0,0,
04.05.2015,17:00:00,6333,6333,0,4676,997,152,43,0,0,465,0,0,
04.05.2015,18:00:00,6179,6179,0,4564,964,154,33,0,0,464,0,0,
04.05.2015,10:00:00,5976,5976,0,4354,955,157,44,0,0,466,0,0,
04.05.2015,1:00:00,6062,6062,0,4662,730,158,46,0,0,466,0,0,
04.05.2015,9:00:00,5692,5692,0,4344,686,153,43,0,0,466,0,0,
04.05.2015,8:00:00,5239,5239,0,4077,499,155,42,0,0,466,0,0,
04.05.2015,2:00:00,5819,5819,0,4664,492,157,40,0,0,466,0,0,
04.05.2015,3:00:00,5698,5698,0,4690,346,156,40,0,0,466,0,0,
04.05.2015,4:00:00,5576,5576,0,4661,251,158,40,0,0,466,0,0,
04.05.2015,7:00:00,5065,5065,0,4164,235,158,42,0,0,466,0,0,
04.05.2015,5:00:00,5333,5333,0,4476,191,158,42,0,0,466,0,0,
04.05.2015,6:00:00,4954,4954,0,4103,184,157,44,0,0,466,0,0,
05.05.2015,19:00:00,7598,7598,0,4725,2220,150,45,0,0,458,0,0,
05.05.2015,20:00:00,7657,7657,0,4837,2168,148,46,0,0,458,0,0,Evening Peak
05.05.2015,21:00:00,7641,7641,0,4905,2082,150,46,0,0,458,0,0,
05.05.2015,22:00:00,7564,7564,0,4916,1993,151,46,0,0,458,0,0,
05.05.2015,23:00:00,7543,7543,0,4934,1956,150,45,0,0,458,0,0,
05.05.2015,0:00:00,7248,7248,0,4963,1625,150,46,0,0,464,0,0,
05.05.2015,15:00:00,6663,6663,0,4676,1339,152,30,0,0,466,0,0,
05.05.2015,16:00:00,6665,6665,0,4716,1305,148,30,0,0,466,0,0,Day Peak
05.05.2015,17:00:00,6452,6452,0,4574,1228,149,35,0,0,466,0,0,
05.05.2015,18:00:00,6305,6305,0,4517,1149,146,35,0,0,458,0,0,
05.05.2015,14:00:00,6513,6513,0,4745,1121,152,30,0,0,465,0,0,
05.05.2015,1:00:00,6703,6703,0,4943,1097,153,45,0,0,465,0,0,
05.05.2015,13:00:00,2762,2762,0,1057,1057,153,30,0,0,465,0,0,
05.05.2015,12:00:00,6448,6448,0,4752,1034,153,44,0,0,465,0,0,
05.05.2015,11:00:00,6316,6316,0,4745,923,153,30,0,0,465,0,0,
05.05.2015,2:00:00,6513,6513,0,4937,911,155,45,0,0,464,0,0,
05.05.2015,10:00:00,6221,6221,0,4709,870,147,30,0,0,465,0,0,
05.05.2015,3:00:00,6257,6257,0,4936,659,157,40,0,0,465,0,0,
05.05.2015,4:00:00,6150,6150,0,4863,628,154,40,0,0,465,0,0,
05.05.2015,9:00:00,6017,6017,0,4811,563,149,30,0,0,464,0,0,
05.05.2015,5:00:00,5964,5964,0,4828,476,155,40,0,0,465,0,0,
05.05.2015,8:00:00,5597,5597,0,4532,414,156,30,0,0,465,0,0,
05.05.2015,6:00:00,5646,5646,0,4739,260,152,30,0,0,465,0,0,
05.05.2015,7:00:00,5572,5572,0,4671,238,156,42,0,0,465,0,0,
06.05.2015,20:00:00,7712,7712,0,4897,2156,149,45,0,0,465,0,0,Evening Peak
06.05.2015,19:00:00,7538,7538,0,4730,2151,148,44,0,0,465,0,0,
06.05.2015,21:00:00,7680,7680,0,4952,2069,149,45,0,0,465,0,0,
06.05.2015,22:00:00,7621,7621,0,4935,2032,143,46,0,0,465,0,0,
06.05.2015,23:00:00,7522,7522,0,4877,1984,151,46,0,0,464,0,0,
06.05.2015,0:00:00,7270,7270,0,4902,1707,150,46,0,0,465,0,0,
06.05.2015,1:00:00,6959,6959,0,4906,1391,151,45,0,0,466,0,0,
06.05.2015,16:00:00,6695,6695,0,4676,1372,153,30,0,0,464,0,0,
06.05.2015,15:00:00,6734,6734,0,4732,1354,153,30,0,0,465,0,0,Day Peak
06.05.2015,18:00:00,6332,6332,0,4435,1251,151,30,0,0,465,0,0,
06.05.2015,17:00:00,6541,6541,0,4655,1239,152,30,0,0,465,0,0,
06.05.2015,14:00:00,6462,6462,0,4657,1159,151,30,0,0,465,0,0,
06.05.2015,13:00:00,6393.333333,6393.333333,0,4653.666667,1094,150.6666667,30,0,0,465,0,0,
06.05.2015,2:00:00,6604,6604,0,4882,1072,154,30,0,0,466,0,0,
06.05.2015,12:00:00,6324.666667,6324.666667,0,4650.333333,1029,150.3333333,30,0,0,465,0,0,
06.05.2015,11:00:00,6256,6256,0,4647,964,150,30,0,0,465,0,0,
06.05.2015,3:00:00,6388,6388,0,4877,860,155,30,0,0,466,0,0,
06.05.2015,10:00:00,6046.5,6046.5,0,4537.5,764.5,149.5,30,0,0,465,0,0,
06.05.2015,4:00:00,6138,6138,0,4770,721,151,30,0,0,466,0,0,
06.05.2015,5:00:00,5945,5945,0,4613,684,152,30,0,0,466,0,0,
06.05.2015,9:00:00,5837,5837,0,4428,565,149,30,0,0,465,0,0,
06.05.2015,6:00:00,5478,5478,0,4450,380,152,30,0,0,466,0,0,
06.05.2015,7:00:00,5420,5420,0,4474,298,152,30,0,0,466,0,0,
06.05.2015,8:00:00,5369,5369,0,4430,293,151,30,0,0,465,0,0,
07.05.2015,20:00:00,6953,6953,0,4614,1693,156,42,0,0,448,0,0,Evening Peak
07.05.2015,19:00:00,6822,6822,0,4504,1673,153,43,0,0,449,0,0,
07.05.2015,21:00:00,6900,6900,0,4748,1510,152,42,0,0,448,0,0,
07.05.2015,1:00:00,6949,6949,0,4991,1306,150,46,0,0,450,0,0,
07.05.2015,22:00:00,6676,6676,0,4744,1285,157,42,0,0,448,0,0,
07.05.2015,12:00:00,6197,6197,0,4439,1106,157,45,0,0,450,0,0,
07.05.2015,11:00:00,6250,6250,0,4607,1001,150,42,0,0,450,0,0,Day Peak
07.05.2015,14:00:00,5991,5991,0,4353,991,152,45,0,0,450,0,0,
07.05.2015,10:00:00,6088,6088,0,4469,974,153,42,0,0,450,0,0,
07.05.2015,15:00:00,5886,5886,0,4268,971,152,45,0,0,450,0,0,
07.05.2015,2:00:00,6635,6635,0,5017,964,152,46,0,0,456,0,0,
07.05.2015,23:00:00,6427,6427,0,4820,959,156,44,0,0,448,0,0,
07.05.2015,3:00:00,6622,6622,0,5053,917,152,44,0,0,456,0,0,
07.05.2015,13:00:00,5955,5955,0,4446,865,154,40,0,0,450,0,0,
07.05.2015,16:00:00,5745,5745,0,4247,854,152,42,0,0,450,0,0,
07.05.2015,9:00:00,6141,6141,0,4759,749,153,30,0,0,450,0,0,
07.05.2015,4:00:00,6383,6383,0,5051,679,153,44,0,0,456,0,0,
07.05.2015,17:00:00,5541,5541,0,4249,647,153,42,0,0,450,0,0,
07.05.2015,5:00:00,6344,6344,0,5119,572,152,45,0,0,456,0,0,
07.05.2015,0:00:00,6051,6051,0,4834,568,156,45,0,0,448,0,0,
07.05.2015,18:00:00,5382,5382,0,4176,562,152,42,0,0,450,0,0,
07.05.2015,7:00:00,5817,5817,0,4826,346,151,44,0,0,450,0,0,
07.05.2015,8:00:00,5822,5822,0,4844,345,148,35,0,0,450,0,0,
07.05.2015,6:00:00,5801,5801,0,4878,277,152,44,0,0,450,0,0,
08.05.2015,0:00:00,6773,6773,0,5052.666667,1076.666667,161,30,0,0,452.6666667,0,0,
08.05.2015,19:00:00,6302,6302,0,4698,955,159,44,0,0,446,0,0,
08.05.2015,23:00:00,6656,6656,0,5154.333333,860.3333333,162,30,0,0,449.3333333,0,0,
08.05.2015,21:00:00,6727,6727,0,5338,737,162,44,0,0,446,0,0,
08.05.2015,20:00:00,6597,6597,0,5224,682,160,85,0,0,446,0,0,Evening Peak
08.05.2015,22:00:00,6539,6539,0,5256,644,163,30,0,0,446,0,0,
08.05.2015,2:00:00,4986,4986,0,4027,315,156,40,0,0,448,0,0,
08.05.2015,1:00:00,5503,5503,0,4560,299,156,40,0,0,448,0,0,
08.05.2015,18:00:00,4736,4736,0,3893,204,159,30,0,0,450,0,0,
08.05.2015,14:00:00,4700,4700,0,3853,202,162,32,0,0,451,0,0,
08.05.2015,15:00:00,4772.5,4772.5,0,3939.5,190,161.5,31,0,0,450.5,0,0,
08.05.2015,16:00:00,4845,4845,0,4026,178,161,30,0,0,450,0,0,Day Peak
08.05.2015,12:00:00,4433,4433,0,3612,173,165,32,0,0,451,0,0,
08.05.2015,13:00:00,4572,4572,0,3757,172,161,32,0,0,450,0,0,
08.05.2015,3:00:00,4337,4337,0,3526,170,163,30,0,0,448,0,0,
08.05.2015,17:00:00,4841,4841,0,4036,166,159,30,0,0,450,0,0,
08.05.2015,11:00:00,4095,4095,0,3287,153,173,32,0,0,450,0,0,
08.05.2015,4:00:00,3569,3569,0,2776,152,163,30,0,0,448,0,0,
08.05.2015,10:00:00,4047,4047,0,3261,143,161,32,0,0,450,0,0,
08.05.2015,5:00:00,3578,3578,0,2783,143,161,40,0,0,448,0,0,
08.05.2015,6:00:00,3579,3579,0,2820,120,161,30,0,0,448,0,0,
08.05.2015,7:00:00,3662,3662,0,2925,100,160,30,0,0,447,0,0,
08.05.2015,9:00:00,1096,1096,0,356,98,159,32,0,0,451,0,0,
08.05.2015,8:00:00,3712,3712,0,2978,98,159,30,0,0,447,0,0,
09.05.2015,19:00:00,7515,7515,0,4987,1832,159,81,0,0,456,0,0,
09.05.2015,20:00:00,7543,7543,0,5064,1824,156,43,0,0,456,0,0,Evening Peak
09.05.2015,21:00:00,7303,7303,0,5028,1618,158,43,0,0,456,0,0,
09.05.2015,22:00:00,7242,7242,0,5013,1571,158,45,0,0,455,0,0,
09.05.2015,23:00:00,7175,7175,0,5001,1517,156,45,0,0,456,0,0,
09.05.2015,0:00:00,6890,6890,0,4951,1293,160,30,0,0,456,0,0,
09.05.2015,15:00:00,6352,6352,0,4789,901,161,45,0,0,456,0,0,Day Peak
09.05.2015,14:00:00,6098,6098,0,4647,788,162,45,0,0,456,0,0,
09.05.2015,17:00:00,6270,6270,0,4870,744,156,44,0,0,456,0,0,
09.05.2015,18:00:00,6006,6006,0,4622,736,150,42,0,0,456,0,0,
09.05.2015,13:00:00,5981,5981,0,4603,719,162,44,0,0,453,0,0,
09.05.2015,1:00:00,5981,5981,0,4603,719,162,44,0,0,453,0,0,
09.05.2015,2:00:00,5826.142857,5826.142857,0,4525.142857,642.2857143,161.8571429,43.71428571,0,0,453.1428571,0,0,
09.05.2015,3:00:00,5671.285714,5671.285714,0,4447.285714,565.5714286,161.7142857,43.42857143,0,0,453.2857143,0,0,
09.05.2015,4:00:00,5516.428571,5516.428571,0,4369.428571,488.8571429,161.5714286,43.14285714,0,0,453.4285714,0,0,
09.05.2015,12:00:00,5850,5850,0,4710,480,162,44,0,0,454,0,0,
09.05.2015,16:00:00,6325,6325,0,4804,463,158,45,0,0,455,0,0,
09.05.2015,5:00:00,5361.571429,5361.571429,0,4291.571429,412.1428571,161.4285714,42.85714286,0,0,453.5714286,0,0,
09.05.2015,6:00:00,5206.714286,5206.714286,0,4213.714286,335.4285714,161.2857143,42.57142857,0,0,453.7142857,0,0,
09.05.2015,11:00:00,5651,5651,0,4678,313,162,44,0,0,454,0,0,
09.05.2015,7:00:00,5051.857143,5051.857143,0,4135.857143,258.7142857,161.1428571,42.28571429,0,0,453.8571429,0,0,
09.05.2015,10:00:00,5443,5443,0,4541,244,161,43,0,0,454,0,0,
09.05.2015,9:00:00,5283,5283,0,4396,230,161,42,0,0,454,0,0,
09.05.2015,8:00:00,4897,4897,0,4058,182,161,42,0,0,454,0,0,
10.05.2015,19:00:00,7355,7355,0,4690,2003,158,44,0,0,460,0,0,
10.05.2015,20:00:00,7489,7489,0,4924,1905,157,43,0,0,460,0,0,Evening Peak
10.05.2015,21:00:00,7427,7427,0,4919,1854,155,43,0,0,460,0,0,
10.05.2015,22:00:00,7261,7261,0,5064,1537,156,44,0,0,460,0,0,
10.05.2015,23:00:00,7217,7217,0,5037,1519,157,44,0,0,460,0,0,
10.05.2015,0:00:00,6936,6936,0,5033,1250,153,40,0,0,460,0,0,
10.05.2015,16:00:00,6377,6377,0,4568,1152,151,46,0,0,460,0,0,Day Peak
10.05.2015,17:00:00,6178,6178,0,4289,1038,158,45,0,0,460,0,0,
10.05.2015,18:00:00,5990,5990,0,4289,1038,158,45,0,0,460,0,0,
10.05.2015,15:00:00,6111,6111,0,4451,1001,153,46,0,0,460,0,0,
10.05.2015,1:00:00,6645,6645,0,5028,965,151,46,0,0,455,0,0,
10.05.2015,13:00:00,5907,5907,0,4392,857,154,44,0,0,460,0,0,
10.05.2015,14:00:00,5811,5811,0,4323,830,154,45,0,0,459,0,0,
10.05.2015,12:00:00,5877,5877,0,4414,804,155,44,0,0,460,0,0,
10.05.2015,2:00:00,6346,6346,0,4948,743,153,46,0,0,456,0,0,
10.05.2015,11:00:00,5506,5506,0,4121,734,151,40,0,0,460,0,0,
10.05.2015,10:00:00,5313,5313,0,3957,700,153,44,0,0,459,0,0,
10.05.2015,3:00:00,6248,6248,0,4931,679,152,30,0,0,456,0,0,
10.05.2015,9:00:00,5129,5129,0,3827,658,155,30,0,0,459,0,0,
10.05.2015,5:00:00,5639,5639,0,4394,597,152,40,0,0,456,0,0,
10.05.2015,4:00:00,5878,5878,0,4675,565,152,30,0,0,456,0,0,
10.05.2015,6:00:00,5117,5117,0,3917,561,153,30,0,0,456,0,0,
10.05.2015,7:00:00,4880,4880,0,3773,467,154,30,0,0,456,0,0,
10.05.2015,8:00:00,4806,4806,0,3707,457,156,30,0,0,456,0,0,
11.05.2015,19:00:00,7082,7082,0,4721,1624,155,124,0,0,458,0,0,
11.05.2015,20:00:00,7164,7164,0,4863,1587,154,118,0,0,442,0,0,Evening Peak
11.05.2015,22:00:00,6936,6936,0,4616,1552,156,70,0,0,442,0,0,
11.05.2015,0:00:00,6594,6594,0,4643,1346,63,100,0,0,442,0,0,
11.05.2015,21:00:00,6567,6567,0,4592,1324,155,55,0,0,441,0,0,
11.05.2015,23:00:00,6633,6633,0,4597,1280,154,160,0,0,442,0,0,
11.05.2015,1:00:00,6637,6637,0,5047,938,152,40,0,0,460,0,0,
11.05.2015,16:00:00,5875,5875,0,4483,747,141,46,0,0,458,0,0,Day Peak
11.05.2015,17:00:00,5715,5715,0,4385,692,150,30,0,0,458,0,0,
11.05.2015,18:00:00,5540,5540,0,4238,662,152,30,0,0,458,0,0,
11.05.2015,2:00:00,6308,6308,0,5092,561,155,40,0,0,460,0,0,
11.05.2015,15:00:00,5695,5695,0,4520,514,155,46,0,0,460,0,0,
11.05.2015,14:00:00,5332,5332,0,4202,478,152,40,0,0,460,0,0,
11.05.2015,3:00:00,6061,6061,0,4933,473,155,40,0,0,460,0,0,
11.05.2015,13:00:00,5064,5064,0,4014,405,155,30,0,0,460,0,0,
11.05.2015,4:00:00,5892,5892,0,4846,404,152,30,0,0,460,0,0,
11.05.2015,12:00:00,4720,4720,0,3932,330,160,25,0,0,273,0,0,
11.05.2015,5:00:00,5555,5555,0,4625,287,153,30,0,0,460,0,0,
11.05.2015,6:00:00,4910,4910,0,4030,236,154,30,0,0,460,0,0,
11.05.2015,11:00:00,4422,4422,0,3743,230,157,24,0,0,268,0,0,
11.05.2015,10:00:00,3952,3952,0,3281,225,155,23,0,0,268,0,0,
11.05.2015,7:00:00,4432,4432,0,3601,183,158,30,0,0,460,0,0,
11.05.2015,8:00:00,3328,3328,0,2596,134,156,30,0,0,412,0,0,
11.05.2015,9:00:00,3449,3449,0,2886,119,154,22,0,0,268,0,0,
12.05.2015,20:00:00,6749,6749,0,4487,1653,75,85,0,0,449,0,0,Evening Peak
12.05.2015,21:00:00,6844,6844,0,4607,1631,75,83,0,0,448,0,0,
12.05.2015,19:00:00,6581,6581,0,4420,1553,75,85,0,0,448,0,0,
12.05.2015,22:00:00,6712,6712,0,4628,1480,76,80,0,0,448,0,0,
12.05.2015,23:00:00,6480,6480,0,4644,1268,76,44,0,0,448,0,0,
12.05.2015,0:00:00,6226,6226,0,4661,1000,77,40,0,0,448,0,0,
12.05.2015,1:00:00,6194,6194,0,4662,948,80,42,0,0,462,0,0,
12.05.2015,2:00:00,6059,6059,0,4698,777,80,42,0,0,462,0,0,
12.05.2015,16:00:00,5540,5540,0,4291,641,75,84,0,0,449,0,0,Day Peak
12.05.2015,18:00:00,5258,5258,0,4026,632,67,85,0,0,448,0,0,
12.05.2015,17:00:00,5400,5400,0,4175,616,75,86,0,0,448,0,0,
12.05.2015,3:00:00,5848,5848,0,4745,538,79,42,0,0,444,0,0,
12.05.2015,15:00:00,5411,5411,0,4408,433,76,46,0,0,448,0,0,
12.05.2015,4:00:00,5642,5642,0,4695,381,80,42,0,0,444,0,0,
12.05.2015,13:00:00,5298,5298,0,4356,380,78,35,0,0,449,0,0,
12.05.2015,14:00:00,5142,5142,0,4264,307,77,46,0,0,448,0,0,
12.05.2015,11:00:00,4517,4517,0,3668,278,76,46,0,0,449,0,0,
12.05.2015,10:00:00,4467,4467,0,3638,276,65,40,0,0,448,0,0,
12.05.2015,9:00:00,4130,4130,0,3306,267,79,30,0,0,448,0,0,
12.05.2015,12:00:00,5034,5034,0,4226,259,75,25,0,0,449,0,0,
12.05.2015,6:00:00,4527,4527,0,3730,232,79,42,0,0,444,0,0,
12.05.2015,5:00:00,5274,5274,0,4481,227,80,42,0,0,444,0,0,
12.05.2015,8:00:00,3655,3655,0,2934,174,78,25,0,0,444,0,0,
12.05.2015,7:00:00,4250,4250,0,3553,142,79,32,0,0,444,0,0,
13.05.2015,20:00:00,7508,7508,0,4581,2363,46,65,0,0,450,0,0,Evening Peak
13.05.2015,21:00:00,7551,7551,0,4727,2240,49,85,0,0,450,0,0,
13.05.2015,19:00:00,7258,7258,0,4434,2186,48,142,0,0,448,0,0,
13.05.2015,22:00:00,7360,7360,0,4718,2087,62,43,0,0,450,0,0,
13.05.2015,23:00:00,7312,7312,0,4722,2006,90,44,0,0,450,0,0,
13.05.2015,0:00:00,7073,7073,0,4732,1778,70,44,0,0,450,0,0,
13.05.2015,16:00:00,6385,6385,0,4324,1498,49,75,0,0,439,0,0,Day Peak
13.05.2015,17:00:00,6161,6161,0,4100,1498,48,77,0,0,438,0,0,
13.05.2015,18:00:00,5997,5997,0,3987,1452,48,72,0,0,438,0,0,
13.05.2015,15:00:00,6354,6354,0,4399,1385,49,83,0,0,438,0,0,
13.05.2015,14:00:00,5847,5847,0,4329,991,49,40,0,0,438,0,0,
13.05.2015,13:00:00,5706,5706,0,4286.571429,890.8571429,49.14285714,40,0,0,439.4285714,0,0,
13.05.2015,12:00:00,5565,5565,0,4244.142857,790.7142857,49.28571429,40,0,0,440.8571429,0,0,
13.05.2015,11:00:00,5424,5424,0,4201.714286,690.5714286,49.42857143,40,0,0,442.2857143,0,0,
13.05.2015,1:00:00,5922,5922,0,4703,648,77,46,0,0,448,0,0,
13.05.2015,10:00:00,5283,5283,0,4159.285714,590.4285714,49.57142857,40,0,0,443.7142857,0,0,
13.05.2015,9:00:00,5142,5142,0,4116.857143,490.2857143,49.71428571,40,0,0,445.1428571,0,0,
13.05.2015,4:00:00,5356,5356,0,4332,452,77,46,0,0,448,0,0,
13.05.2015,2:00:00,5649,5649,0,4627,451,77,46,0,0,448,0,0,
13.05.2015,3:00:00,5472,5472,0,4472,429,77,46,0,0,448,0,0,
13.05.2015,5:00:00,5232,5232,0,4236,424,78,46,0,0,448,0,0,
13.05.2015,8:00:00,5001,5001,0,4074.428571,390.1428571,49.85714286,40,0,0,446.5714286,0,0,
13.05.2015,6:00:00,4787,4787,0,3906,326,77,30,0,0,448,0,0,
13.05.2015,7:00:00,4860,4860,0,4032,290,50,40,0,0,448,0,0,
14.05.2015,20:00:00,7692,7692,0,4519,2402,154,175,0,0,442,0,0,Evening Peak
14.05.2015,19:00:00,7490,7490,0,4398,2391,143,116,0,0,442,0,0,
14.05.2015,21:00:00,7614,7614,0,4625,2253,152,142,0,0,442,0,0,
14.05.2015,22:00:00,7426,7426,0,4614.727273,2085.272727,152.5454545,131.2727273,0,0,442.1818182,0,0,
14.05.2015,23:00:00,7238,7238,0,4604.454545,1917.545455,153.0909091,120.5454545,0,0,442.3636364,0,0,
14.05.2015,16:00:00,6741,6741,0,4377,1775,70,83,0,0,436,0,0,Day Peak
14.05.2015,0:00:00,7050,7050,0,4594.181818,1749.818182,153.6363636,109.8181818,0,0,442.5454545,0,0,
14.05.2015,17:00:00,6541,6541,0,4314,1666,70,55,0,0,436,0,0,
14.05.2015,15:00:00,6596,6596,0,4401,1604,72,83,0,0,436,0,0,
14.05.2015,13:00:00,6428,6428,0,4280,1580,72,44,0,0,452,0,0,
14.05.2015,12:00:00,6373,6373,0,4275,1530,72,44,0,0,452,0,0,
14.05.2015,14:00:00,6422,6422,0,4356,1514,72,44,0,0,437,0,0,
14.05.2015,18:00:00,6270,6270,0,4196,1491,87,60,0,0,436,0,0,
14.05.2015,1:00:00,6766,6766,0,4743,1456,71,46,0,0,450,0,0,
14.05.2015,11:00:00,6288,6288,0,4272,1448,71,46,0,0,451,0,0,
14.05.2015,10:00:00,6081,6081,0,4288,1225,71,46,0,0,451,0,0,
14.05.2015,2:00:00,6395,6395,0,4726,1102,71,46,0,0,450,0,0,
14.05.2015,9:00:00,6041,6041,0,4421,1052,72,46,0,0,450,0,0,
14.05.2015,3:00:00,6257,6257,0,4712,978,71,46,0,0,450,0,0,
14.05.2015,4:00:00,6083,6083,0,4679,838,70,46,0,0,450,0,0,
14.05.2015,5:00:00,5913,5913,0,4580,765,72,46,0,0,450,0,0,
14.05.2015,6:00:00,5445,5445,0,4423,456,71,46,0,0,449,0,0,
14.05.2015,8:00:00,5460,5460,0,4440,454,70,46,0,0,450,0,0,
14.05.2015,7:00:00,5401,5401,0,4389,446,71,46,0,0,449,0,0,
15.05.2015,0:00:00,6754.75,6754.75,0,4428,1646.5,151,70.25,0,0,459,0,0,
15.05.2015,1:00:00,6862,6862,0,4583.909091,1582.090909,154.1818182,99.09090909,0,0,442.7272727,0,0,
15.05.2015,23:00:00,6445.5,6445.5,0,4288,1454,151,95.5,0,0,457,0,0,
15.05.2015,2:00:00,6674,6674,0,4573.636364,1414.363636,154.7272727,88.36363636,0,0,442.9090909,0,0,
15.05.2015,22:00:00,6136.25,6136.25,0,4148,1261.5,151,120.75,0,0,455,0,0,
15.05.2015,3:00:00,6486,6486,0,4563.363636,1246.636364,155.2727273,77.63636364,0,0,443.0909091,0,0,
15.05.2015,20:00:00,5693,5693,0,3852,1128,152,109,0,0,452,0,0,Evening Peak
15.05.2015,19:00:00,5340,5340,0,3554,1098,152,84,0,0,452,0,0,
15.05.2015,4:00:00,6298,6298,0,4553.090909,1078.909091,155.8181818,66.90909091,0,0,443.2727273,0,0,
15.05.2015,21:00:00,5827,5827,0,4008,1069,151,146,0,0,453,0,0,
15.05.2015,5:00:00,6110,6110,0,4542.818182,911.1818182,156.3636364,56.18181818,0,0,443.4545455,0,0,
15.05.2015,6:00:00,5922,5922,0,4532.545455,743.4545455,156.9090909,45.45454545,0,0,443.6363636,0,0,Day Peak
15.05.2015,7:00:00,5734,5734,0,4522.272727,575.7272727,157.4545455,34.72727273,0,0,443.8181818,0,0,
15.05.2015,15:00:00,5619,5619,0,4441,535,155,42,0,0,446,0,0,
15.05.2015,12:00:00,5590,5590,0,4465,481,157,43,0,0,444,0,0,
15.05.2015,13:00:00,5691,5691,0,4568,478,159,42,0,0,444,0,0,
15.05.2015,10:00:00,5533,5533,0,4441,459,158,30,0,0,445,0,0,
15.05.2015,14:00:00,5537,5537,0,4435,457,159,42,0,0,444,0,0,
15.05.2015,18:00:00,4445,4445,0,3303,456,153,80,0,0,453,0,0,
15.05.2015,9:00:00,5580,5580,0,4515,454,154,13,0,0,444,0,0,
15.05.2015,11:00:00,5525,5525,0,4430,447,161,42,0,0,445,0,0,
15.05.2015,16:00:00,5269,5269,0,4145,447,153,77,0,0,447,0,0,
15.05.2015,8:00:00,5546,5546,0,4512,408,158,24,0,0,444,0,0,
15.05.2015,17:00:00,4345,4345,0,3291,375,154,79,0,0,446,0,0,
16.05.2015,21:00:00,7448,7448,0,4599,2169,137,82,0,0,461,0,0,
16.05.2015,20:00:00,7209,7209,0,4370,2116,153,109,0,0,461,0,0,Evening Peak
16.05.2015,22:00:00,7319,7319,0,4593,2095,126,44,0,0,461,0,0,
16.05.2015,19:00:00,6859,6859,0,4206,1931,153,108,0,0,461,0,0,
16.05.2015,0:00:00,7064,7064,0,4568,1839,151,45,0,0,461,0,0,
16.05.2015,1:00:00,6730.75,6730.75,0,4442.625,1631.875,151.75,44.375,0,0,460.125,0,0,
16.05.2015,2:00:00,6397.5,6397.5,0,4317.25,1424.75,152.5,43.75,0,0,459.25,0,0,
16.05.2015,17:00:00,5974,5974,0,3942,1356,151,64,0,0,461,0,0,
16.05.2015,23:00:00,7124,7124,0,4522,1307,153,60,0,0,461,0,0,
